steam_appid,name,type,initial_price,release_date,score,recommendation,windows,mac,linux,header_image
535440,WAR7,game,0.0,2016-10-21 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/535440/header.jpg?t=1477044145
535460,"A Fear Of Heights, And Other Things",game,0.99,2016-10-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/535460/header.jpg?t=1479158594
535680,Moorhuhn schlägt zurück,game,4.99,2016-12-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/535680/header.jpg?t=1480701643
536630,Maze Sounds,game,4.99,2016-10-01 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/536630/header.jpg?t=1475867660
536770,THE AWKWARD STEVE DUOLOGY,game,3.99,2017-07-17 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/536770/header.jpg?t=1500310860
536890,Glittermitten Grove,game,19.99,2016-12-13 00:00:00,,285.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/536890/header.jpg?t=1490885827
537100,Shuffle!,game,19.99,2016-11-22 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/537100/header.jpg?t=1492146142
537180,Digimon Masters Online,game,0.0,2016-11-03 00:00:00,,2997.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/537180/header.jpg?t=1491282187
537860,Ballistic Protection,game,4.99,2016-10-12 00:00:00,,390.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/537860/header.jpg?t=1506891677
538060,Doodle God: 8-bit Mania,game,19.99,2016-11-18 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/538060/header.jpg?t=1506606757
538410,Chicken Chase,game,2.99,2016-10-05 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/538410/header.jpg?t=1491413281
538510,Trickshot,game,19.99,2017-04-07 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/538510/header.jpg?t=1491757685
538550,Party Golf,game,14.99,2016-10-26 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/538550/header.jpg?t=1477530042
538590,Sleeping Valley,game,3.99,2016-10-08 00:00:00,,170.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/538590/header.jpg?t=1495653110
538700,TURGUL: RAPID FIGHTING,game,4.99,2016-12-19 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/538700/header.jpg?t=1482195778
538880,Triennale Game Collection,game,0.0,2016-12-07 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/538880/header.jpg?t=1481115292
538920,Fiery Disaster,game,1.99,2016-11-07 00:00:00,,,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/538920/header.jpg?t=1485687624
539050,Super Island God VR,game,19.99,2016-11-14 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/539050/header.jpg?t=1479149850
539190,CuVRball,game,0.0,2017-01-31 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/539190/header.jpg?t=1487378263
539290,Brick Breaker,game,9.99,2017-02-20 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/539290/header.jpg?t=1487578813
539350,Ball of Light,game,3.99,2016-12-09 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/539350/header.jpg?t=1503413958
539370,TV Trouble,game,0.0,2016-10-24 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/539370/header.jpg?t=1477347011
539640,Racecar.io,game,0.0,2016-10-18 00:00:00,,223.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/539640/header.jpg?t=1484280336
540100,Imprisoned Light,game,1.99,2016-10-28 00:00:00,,124.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/540100/header.jpg?t=1489757397
540360,Jewel Quest Seven Seas Collector's Edition,game,12.99,2016-11-02 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/540360/header.jpg?t=1480977074
540590,Red Barton and The Sky Pirates,game,0.99,2017-03-14 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/540590/header.jpg?t=1489503438
540690,Hellenica,game,19.99,2017-01-23 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/540690/header.jpg?t=1500315891
540860,Dragon Kingdom War,game,9.99,2017-02-10 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/540860/header.jpg?t=1487355981
541190,Nodiatis,game,0.0,2016-11-14 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/541190/header.jpg?t=1479191646
541640,Disney Infinity 1.0: Gold Edition,game,29.99,2016-12-09 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/541640/header.jpg?t=1481660757
541660,Disney Infinity 2.0: Gold Edition,game,29.99,2016-12-09 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/541660/header.jpg?t=1481660754
541670,Disney Infinity 3.0: Gold Edition,game,29.99,2016-12-09 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/541670/header.jpg?t=1481660752
541960,TRI.DEFENDER,game,1.99,2016-11-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/541960/header.jpg?t=1482253967
542120,Win Big Or Die,game,0.0,2016-10-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/542120/header.jpg?t=1476711936
542340,Slingshot people,game,0.99,2016-10-21 00:00:00,,975.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/542340/header.jpg?t=1502174935
542590,SoulSaverOnline,game,0.0,2017-04-05 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/542590/header.jpg?t=1491540954
542650,On the front line,game,4.99,2016-10-19 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/542650/header.jpg?t=1485076167
542660,Feral Fury,game,6.99,2017-04-02 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/542660/header.jpg?t=1502034560
542670,Extreme Skiing VR,game,7.99,2016-10-24 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/542670/header.jpg?t=1477365126
542910,Crumbled World,game,9.99,2016-12-01 00:00:00,,,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/542910/header.jpg?t=1495268823
542930,Painted Memories,game,4.99,2016-11-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/542930/header.jpg?t=1492268383
543110,Head It!: VR Soccer Heading Game,game,5.99,2016-10-19 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/543110/header.jpg?t=1482906451
543260,Wonder Boy: The Dragon's Trap,game,19.99,2017-06-08 00:00:00,,399.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/543260/header.jpg?t=1500382345
543360,Relaxation balls,game,0.99,2016-11-08 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/543360/header.jpg?t=1488838734
543600,Monster Maze VR,game,2.99,2016-10-19 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/543600/header.jpg?t=1478007686
544130,Whack-a-Vote: Hammering the Polls,game,0.0,2016-11-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544130/header.jpg?t=1478562577
544190,Book Series - Alice in Wonderland,game,4.99,2016-11-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544190/header.jpg?t=1484437165
544420,VRCapture,game,0.0,2016-11-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544420/header.jpg?t=1495679285
544480,Draft Day Sports: Pro Basketball 2017,game,24.99,2016-11-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544480/header.jpg?t=1479428167
544520,The Puppet Master,game,0.0,2016-10-21 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/544520/header.jpg?t=1477096042
544540,The Fastest Fist,game,9.99,2016-11-09 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544540/header.jpg?t=1482137833
544610,Battlestar Galactica Deadlock,game,39.99,2017-08-31 00:00:00,,382.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544610/header.jpg?t=1507623912
544710,Delicious - Emily's New Beginning,game,12.99,2016-11-24 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544710/header.jpg?t=1498117595
544730,Catan Universe,game,0.0,2017-04-25 00:00:00,,371.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/544730/header.jpg?t=1499342681
545030,NSFW ~ Not a Simulator For Working,game,2.99,2016-10-28 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/545030/header.jpg?t=1485759409
545270,NBA Playgrounds,game,19.99,2017-05-08 00:00:00,67.0,782.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/545270/header.jpg?t=1507273293
545280,The face of hope: Underground,game,0.99,2016-10-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/545280/header.jpg?t=1492113640
545330,AL･FINE,game,14.99,2016-11-11 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/545330/header.jpg?t=1481497211
545920,Hunting Unlimited 4,game,9.99,2016-11-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/545920/header.jpg?t=1478192206
545960,Wild Animals - Animated Jigsaws,game,9.99,2016-11-07 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/545960/header.jpg?t=1481694062
546110,画境(Picturesque) VR,game,4.99,2016-12-19 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/546110/header.jpg?t=1482214417
546380,Crispy Chicken,game,4.99,2017-04-18 00:00:00,,176.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/546380/header.jpg?t=1506414848
546650,Beat Boxer,game,8.99,2016-11-22 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/546650/header.jpg?t=1484063511
546780,Anomalies,game,3.99,2016-10-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/546780/header.jpg?t=1503178521
547210,Sullen,game,2.99,2016-12-21 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/547210/header.jpg?t=1487341646
547250,Oscar Mike VR,game,19.99,2016-12-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/547250/header.jpg?t=1480579641
547280,Calcflow,game,9.99,2016-11-10 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/547280/header.jpg?t=1481075273
547310,That's Mahjong!,game,1.99,2016-10-27 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/547310/header.jpg?t=1495246997
547710,Darkness Ahead,game,2.99,2016-11-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/547710/header.jpg?t=1494265113
547730,Izanami's Dream Battle,game,2.99,2016-10-30 00:00:00,,,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/547730/header.jpg?t=1477886899
547750,Endless Night - Alpha,game,0.0,2016-12-05 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/547750/header.jpg?t=1481388321
547900,Front Office Football Eight,game,29.99,2016-11-23 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/547900/header.jpg?t=1485326052
547910,The Survey,game,4.99,2016-10-27 00:00:00,,152.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/547910/header.jpg?t=1488846897
548130,Scribble Ships,game,3.99,2017-03-29 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/548130/header.jpg?t=1490810210
548480,NightZ,game,0.99,2017-02-14 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/548480/header.jpg?t=1487122720
548500,Payroll,game,0.99,2017-04-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/548500/header.jpg?t=1491337878
548680,Iron Crypticle,game,9.99,2017-07-12 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/548680/header.jpg?t=1503672244
548710,Sandstorm,game,0.99,2016-11-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/548710/header.jpg?t=1479071848
548720,Through the Mirror,game,1.99,2017-01-07 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/548720/header.jpg?t=1484222829
548860,The Torus Syndicate,game,14.99,2016-11-22 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/548860/header.jpg?t=1484700911
549190,Fetch™,game,6.99,2017-01-24 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/549190/header.jpg?t=1485244992
549260,Alwa's Awakening,game,9.99,2017-02-02 00:00:00,71.0,165.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/549260/header.jpg?t=1505552058
549400,Ironclads 2: War of the Pacific,game,9.99,2016-11-15 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/549400/header.jpg?t=1479229363
550170,RPG Fighter League,game,2.99,2016-11-11 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/550170/header.jpg?t=1494472831
550310,Root Of Evil: The Tailor,game,6.99,2016-12-08 00:00:00,,167.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/550310/header.jpg?t=1489597965
550360,One Of The Last,game,12.99,2016-11-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/550360/header.jpg?t=1499461083
550650,Black Squad,game,0.0,2017-07-28 00:00:00,,13229.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/550650/header.jpg?t=1504886695
551100,Oblivion's Edge,game,4.99,2016-11-10 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/551100/header.jpg?t=1479738246
551190,123 Slaughter Me Street 2,game,4.99,2016-10-31 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/551190/header.jpg?t=1502308459
551680,Bad birthday,game,4.99,2016-11-11 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/551680/header.jpg?t=1479095478
551780,Dating Lessons,game,9.99,2017-01-12 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/551780/header.jpg?t=1487002848
551960,DatavizVR Demo,game,0.0,2016-12-05 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/551960/header.jpg?t=1481428026
552100,Brick Rigs,game,14.99,2016-11-07 00:00:00,,1100.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552100/header.jpg?t=1505293608
552120,Orbit - Playing with Gravity,game,4.99,2016-11-09 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552120/header.jpg?t=1478746055
552140,CAGE,game,0.0,2016-11-14 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552140/header.jpg?t=1479211545
552160,Hade,game,2.99,2016-12-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552160/header.jpg?t=1503887995
552460,Serious Sam VR: The Second Encounter,game,39.99,2017-04-04 00:00:00,,,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/552460/header.jpg?t=1491327113
552610,Ninja Smasher!,game,4.99,2016-11-24 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552610/header.jpg?t=1480019600
552690,Fantasy Fairways,game,6.99,2017-02-08 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552690/header.jpg?t=1503514443
552900,Fields XY,game,4.99,2017-04-07 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552900/header.jpg?t=1491581023
552920,Sailaway - The Sailing Simulator,game,39.99,2017-04-25 00:00:00,,193.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552920/header.jpg?t=1504634162
552960,Fastigium,game,0.0,2016-12-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/552960/header.jpg?t=1482117486
553130,Into The Unknown,game,0.0,2016-11-09 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/553130/header.jpg?t=1478735740
553150,VR Dungeon,game,4.99,2016-12-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/553150/header.jpg?t=1493666756
553210,"Warhammer 40,000: Space Wolf",game,17.99,2017-09-21 00:00:00,,390.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/553210/header.jpg?t=1506092014
553440,R.A.T.S. (Regulatory Astro-Topographical Stabilizer),game,0.0,2017-02-15 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/553440/header.jpg?t=1487196357
553610,ArsonVille,game,3.99,2016-11-24 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/553610/header.jpg?t=1480024398
553790,Once in Yaissor,game,0.99,2016-11-09 00:00:00,,502.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/553790/header.jpg?t=1483707500
553800,Lunar Stone - Origin of Blood,game,14.99,2016-11-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/553800/header.jpg?t=1504625541
553950,GRIDD: Retroenhanced,game,11.99,2017-05-16 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/553950/header.jpg?t=1502299140
554140,Desert Ride Coaster,game,0.0,2016-12-07 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/554140/header.jpg?t=1481159137
554310,Rage Wars,game,0.99,2016-11-17 00:00:00,,236.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/554310/header.jpg?t=1479454168
554700,Viking Escape,game,0.99,2016-11-10 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/554700/header.jpg?t=1478812604
555080,Isyium,game,0.99,2016-12-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/555080/header.jpg?t=1481699554
555280,M.A.C.E.,game,4.99,2017-03-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/555280/header.jpg?t=1489843736
555320,Never give up!,game,2.99,2016-12-29 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/555320/header.jpg?t=1492075986
555570,Infestation: The New Z,game,0.0,2016-11-22 00:00:00,,21206.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/555570/header.jpg?t=1506971502
555920,Dark Egypt,game,2.99,2017-02-07 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/555920/header.jpg?t=1486529290
556070,Turret Architect,game,4.99,2016-11-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/556070/header.jpg?t=1480750173
556120,Reptilians Must Die!,game,1.99,2017-01-31 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/556120/header.jpg?t=1486124118
556160,PHAT STACKS,game,1.99,2016-11-29 00:00:00,,127.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/556160/header.jpg?t=1480456790
556180,Mysterium: A Psychic Clue Game,game,9.99,2017-01-12 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/556180/header.jpg?t=1502379205
556240,Disoriented,game,3.99,2016-11-21 00:00:00,,122.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/556240/header.jpg?t=1506351565
556310,TMM: Entourage,game,9.99,2017-08-31 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/556310/header.jpg?t=1506420280
557190,BuildMoreCubes,game,4.99,2016-11-21 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/557190/header.jpg?t=1481836871
557400,Midas Gold Plus,game,0.0,2017-02-01 00:00:00,,1134.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/557400/header.jpg?t=1497285808
557410,Dream Quest,game,9.99,2016-12-08 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/557410/header.jpg?t=1481264404
557570,Able Black,game,4.99,2016-12-21 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/557570/header.jpg?t=1482339885
557780,Atom Fishing II,game,0.0,2016-11-29 00:00:00,,579.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/557780/header.jpg?t=1492261912
557890,Sunset's Ashes,game,0.0,2016-11-17 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/557890/header.jpg?t=1479435809
558110,Odyssey - The Next Generation Science Game,game,14.99,2017-04-19 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/558110/header.jpg?t=1492969451
558410,Cannonfire Concerto,game,3.99,2016-12-08 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/558410/header.jpg?t=1486688250
558490,Crossroad Mysteries: The Broken Deal,game,9.99,2017-09-01 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/558490/header.jpg?t=1504647671
558740,CRAFT: Work VR Shop,game,6.99,2016-12-07 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/558740/header.jpg?t=1490354559
558780,Sonya: The Great Adventure,game,6.99,2017-04-14 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/558780/header.jpg?t=1492680602
558810,Doomed Kingdoms,game,3.99,2016-12-12 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/558810/header.jpg?t=1481560381
558870,Club Naughty,game,4.99,2016-11-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/558870/header.jpg?t=1483830811
559640,Betrayal Collection,game,5.99,2016-12-15 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/559640/header.jpg?t=1481822365
559900,Gulman 4: Still alive,game,8.99,2016-12-20 00:00:00,,109.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/559900/header.jpg?t=1485131379
559910,Terroir,game,14.99,2017-09-20 00:00:00,,121.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/559910/header.jpg?t=1506746344
559960,Power Hover,game,4.99,2017-01-10 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/559960/header.jpg?t=1499097552
560050,Xmas Shooting - Scramble!!,game,4.99,2016-12-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/560050/header.jpg?t=1498643340
560080,I may die!,game,3.99,2017-03-29 00:00:00,,,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/560080/header.jpg?t=1506291710
560350,Police Quest: SWAT,game,5.99,2016-12-15 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/560350/header.jpg?t=1481822393
560370,SWAT 3: Tactical Game of the Year Edition,game,9.99,2017-04-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/560370/header.jpg?t=1492535042
560720,Dark Angels: Masquerade of Shadows,game,3.99,2017-02-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/560720/header.jpg?t=1486032834
560790,Red Spider2: Exiled,game,0.0,2016-12-09 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/560790/header.jpg?t=1481295710
560820,The Saint: Abyss of Despair,game,3.99,2017-02-02 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/560820/header.jpg?t=1486032875
561190,Bamboo EP,game,5.99,2016-12-15 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/561190/header.jpg?t=1499688652
561770,Just Ignore Them,game,3.99,2017-04-28 00:00:00,,118.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/561770/header.jpg?t=1506609359
562090,Kronos,game,4.99,2017-02-03 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562090/header.jpg?t=1491340548
562220,Zup! 2,game,0.99,2016-12-05 00:00:00,,3645.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562220/header.jpg?t=1481652641
562320,Locked In VR,game,5.99,2016-12-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562320/header.jpg?t=1481718985
562340,Iron Wings,game,19.99,2017-05-31 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562340/header.jpg?t=1498721835
562360,"Planes, Bullets and Vodka",game,0.99,2016-12-13 00:00:00,,172.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562360/header.jpg?t=1504635741
562420,Armor Clash II [RTS],game,9.99,2017-04-04 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/562420/header.jpg?t=1505215864
562500,Warstone TD,game,14.99,2017-04-06 00:00:00,,444.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562500/header.jpg?t=1501795065
562520,Attempt[42],game,2.99,2016-12-08 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562520/header.jpg?t=1487888662
562540,Cabals: Card Blitz,game,0.0,2017-02-08 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/562540/header.jpg?t=1504098281
562680,The Wizards Who Fell In A Hole,game,1.99,2016-12-09 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/562680/header.jpg?t=1491249556
563320,Mountain Trap: The Manor of Memories,game,6.99,2016-12-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/563320/header.jpg?t=1481659028
563340,Blue Tear,game,7.99,2016-12-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/563340/header.jpg?t=1482067001
563360,Market Tycoon,game,9.99,2017-05-11 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/563360/header.jpg?t=1507260567
563430,Void Pyramid,game,0.0,2016-12-05 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/563430/header.jpg?t=1480953078
